Longitude,Latitude,Number_of_Vehicles,Number_of_Casualties,Day_of_Week,Time,1st_Road_Class,Road_Type,Speed_limit,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Urban_or_Rural_Area,Accident_Severity
-0.364534,51.478872,3,1,2,15,3,3,30,1,1,1,1,3
-0.410908,51.4912,2,1,6,15,3,1,30,1,1,1,1,3
-0.421244,51.438015,3,1,6,18,3,6,30,4,1,1,1,3
-0.416768,51.492539,2,1,3,9,1,3,70,1,1,2,1,3
-0.371018,51.45855,2,1,2,18,3,6,30,4,3,2,1,3
-0.363117,51.462127,2,1,4,13,6,6,30,1,3,2,1,3
-0.429493,51.453413,2,1,6,11,3,6,30,1,1,1,1,3
-0.323623,51.479194,3,4,4,18,4,6,30,4,1,1,1,3
-0.332387,51.475812,1,1,5,19,3,6,30,4,3,2,1,3
-0.337748,51.466985,2,1,7,15,5,1,30,1,1,1,1,3
-0.261095,51.487456,2,2,3,11,3,3,40,1,1,1,1,3
-0.30687,51.484349,1,1,5,15,6,6,30,1,8,2,1,3
-0.293646,51.491351,4,1,3,8,1,3,40,1,2,2,1,3
-0.282845,51.491283,1,1,7,10,3,1,30,1,1,1,1,3
-0.427463,51.453835,3,1,4,18,3,6,30,4,1,1,1,3
-0.388213,51.440353,2,1,5,17,3,3,30,4,1,1,1,3
-0.377998,51.464672,2,1,1,17,3,6,30,4,1,1,1,3
-0.439361,51.451027,1,1,6,7,3,6,30,1,3,3,1,3
-0.410215,51.457289,2,1,2,22,3,6,30,4,3,2,1,3
-0.405346,51.497869,2,1,3,11,5,6,30,1,1,2,1,3
-0.38683,51.463265,2,1,3,21,3,1,30,4,1,1,1,3
-0.394863,51.484597,1,1,3,16,5,6,30,1,2,2,1,3
-0.371523,51.468628,2,1,7,21,3,6,30,4,1,1,1,3
-0.41439,51.448983,1,1,3,7,4,3,30,1,8,2,1,3
-0.406481,51.452922,3,1,7,21,3,6,30,4,2,2,1,3
-0.409594,51.495859,2,1,4,7,3,3,30,1,1,2,1,3
-0.328838,51.474412,2,1,1,14,6,6,30,1,1,1,1,3
-0.286659,51.489451,2,1,6,15,3,6,30,1,1,2,1,3
-0.274879,51.492425,2,1,1,0,3,3,30,4,1,1,1,3
-0.366879,51.469643,3,2,3,12,3,3,30,1,2,2,1,3
-0.47677,51.494592,2,2,4,7,1,3,70,1,1,1,2,2
-0.326782,51.483376,4,5,6,12,3,3,30,1,1,2,1,3
-0.267744,51.486835,1,1,2,8,5,6,30,1,1,1,1,3
-0.395044,51.475337,2,1,2,13,3,6,30,1,1,1,1,3
-0.382808,51.483352,1,1,3,15,5,6,30,5,2,2,1,3
-0.267378,51.492674,1,1,7,16,3,6,30,1,1,1,1,3
-0.435153,51.45205,1,1,3,9,3,6,30,1,1,1,1,2
-0.389879,51.532009,2,1,5,10,3,3,50,1,1,2,1,3
-0.26092,51.492039,2,1,4,18,6,6,30,4,1,1,1,3
-0.365146,51.469799,2,1,2,13,6,6,30,1,1,1,1,2
-0.306743,51.483897,2,1,5,16,3,6,30,1,1,1,1,3
-0.328071,51.483574,2,1,1,13,4,3,30,1,1,1,1,3
-0.422132,51.466533,3,1,1,14,3,3,50,1,1,1,1,2
-0.331073,51.464463,2,1,4,22,3,6,30,4,1,2,1,3
-0.433632,51.450231,2,1,6,15,6,6,30,1,1,2,1,3
-0.372239,51.468728,1,1,2,18,3,6,30,1,1,1,1,2
-0.40685,51.450589,2,1,2,10,3,1,30,1,1,1,1,3
-0.398266,51.46558,2,2,5,12,6,6,30,1,1,1,1,3
-0.40761,51.478386,2,1,2,17,6,6,30,4,1,2,1,3
-0.266366,51.488973,2,1,2,21,5,6,30,4,1,1,1,3
-0.292485,51.487737,2,1,2,17,3,6,30,1,1,1,1,3
-0.360568,51.477019,1,1,3,16,4,6,30,1,2,2,1,3
-0.347482,51.472518,3,1,5,15,3,6,30,1,1,1,1,3
-0.381088,51.487195,2,1,7,17,5,2,30,4,2,2,1,3
-0.403259,51.458634,1,1,7,15,3,6,30,1,1,1,1,3
-0.372927,51.47773,3,2,4,12,3,6,30,1,1,1,1,3
-0.444332,51.452981,2,2,5,9,3,3,50,1,1,1,1,2
-0.396576,51.443975,2,1,2,13,3,6,30,1,1,1,1,3
-0.396002,51.460333,2,2,2,20,3,6,30,4,1,1,1,3
-0.280865,51.501776,2,1,7,12,6,6,30,1,1,1,1,3
-0.357084,51.469776,1,1,5,17,3,3,30,1,1,1,1,3
-0.378808,51.470258,2,1,5,22,3,6,30,4,1,1,1,2
-0.403716,51.490923,3,2,1,14,6,6,30,1,1,1,1,3
-0.365417,51.474299,2,1,5,14,3,6,30,1,1,1,1,3
-0.362637,51.463469,2,1,6,14,6,6,30,1,1,1,1,3
-0.379377,51.470446,2,2,5,1,3,6,30,4,8,2,1,3
-0.398449,51.485006,1,1,5,15,5,6,30,1,1,1,1,3
-0.26599,51.491305,2,1,3,13,5,6,30,1,1,2,1,3
-0.412302,51.459386,2,1,3,12,3,3,30,1,1,1,1,3
-0.4024,51.446122,2,1,2,18,4,6,30,4,1,1,1,3
-0.282396,51.491726,2,1,3,23,3,1,30,4,1,1,1,3
-0.393326,51.475044,2,1,7,13,3,3,30,1,1,1,1,3
-0.435591,51.443423,2,1,5,9,5,6,30,1,1,4,1,3
-0.289428,51.488592,2,1,5,15,3,3,30,1,1,1,1,3
-0.337035,51.482622,2,2,2,23,3,3,40,4,1,1,1,3
-0.355187,51.470469,2,1,1,0,3,3,30,4,1,1,1,3
-0.364953,51.475191,1,1,4,17,3,6,30,1,2,2,1,2
-0.413956,51.432431,2,1,2,12,5,6,60,1,1,1,1,3
-0.407916,51.448895,2,1,2,19,3,6,30,4,1,1,1,3
-0.304293,51.491685,2,1,7,20,4,6,30,4,1,1,1,3
-0.459448,51.495625,2,1,1,9,1,3,70,1,1,1,1,2
-0.407851,51.483875,2,2,4,19,3,3,50,4,2,2,1,3
-0.271698,51.492738,3,2,7,13,3,6,30,1,1,1,1,3
-0.385375,51.439235,2,1,3,11,3,3,30,1,1,1,1,2
-0.409991,51.492717,2,6,6,11,1,3,50,1,1,1,1,3
-0.420286,51.465788,2,1,1,22,5,6,30,4,1,1,1,3
-0.452374,51.496071,3,1,2,6,1,2,50,1,1,1,1,3
-0.405793,51.452014,2,1,7,23,3,6,30,4,1,1,1,3
-0.327073,51.48329,2,2,7,10,3,3,30,1,1,1,1,3
-0.395226,51.494764,1,1,5,21,6,6,30,4,1,1,1,3
-0.282841,51.491373,2,1,6,13,3,1,30,1,1,1,1,3
-0.399977,51.44546,2,1,7,12,3,3,30,1,1,1,1,3
-0.385771,51.472872,1,1,6,13,3,6,30,1,1,1,1,3
-0.263653,51.476972,2,1,4,11,3,6,20,1,8,2,1,3
-0.26599,51.491305,2,1,7,10,3,6,30,1,1,1,1,3
-0.249649,51.492951,2,2,5,9,3,6,20,1,1,1,1,3
-0.258746,51.481036,3,1,7,18,3,6,30,1,1,1,1,3
-0.385125,51.462612,1,1,6,18,6,6,30,1,1,1,1,3
-0.410636,51.482474,2,1,4,19,5,6,30,1,1,1,1,3
-0.383786,51.463852,2,1,5,16,3,6,30,1,1,1,1,3
-0.32708,51.48311,2,1,4,17,3,3,40,1,1,1,1,3
-0.392789,51.432952,2,1,5,8,3,7,30,1,1,1,1,3
-0.405521,51.45156,3,1,5,13,3,6,30,1,1,1,1,3
-0.386916,51.473068,2,2,4,16,3,6,30,1,1,1,1,3
-0.353557,51.459745,2,1,1,11,6,6,30,1,1,1,1,3
-0.433149,51.493748,2,1,3,9,1,3,70,1,1,1,1,3
-0.4567,51.495948,2,1,3,7,1,3,70,1,1,1,1,3
-0.460018,51.495812,2,1,2,7,1,3,70,1,1,1,1,3
-0.266309,51.475303,2,2,2,18,3,6,30,1,1,1,1,3
-0.465946,51.495171,3,2,6,15,1,3,70,1,1,1,2,3
-0.308355,51.463687,2,1,1,22,3,3,30,4,1,1,1,3
-0.405999,51.470901,2,1,5,8,3,6,30,1,1,1,1,3
-0.32632,51.468441,2,1,4,8,3,6,30,1,2,2,1,3
-0.392886,51.442485,3,1,5,13,3,6,30,1,1,2,1,3
-0.37712,51.477249,3,2,3,7,3,3,40,1,1,1,1,3
-0.396496,51.474998,2,1,3,11,3,3,40,1,1,1,1,3
-0.285111,51.492306,2,1,6,13,6,6,30,1,1,1,1,3
-0.385129,51.462522,2,1,5,22,6,6,30,4,1,1,1,3
-0.394906,51.475156,2,1,2,10,3,3,40,1,1,1,1,3
-0.397078,51.474826,2,1,1,19,3,3,40,1,2,2,1,3
-0.407053,51.461293,2,1,6,6,6,6,30,1,1,1,1,3
-0.407316,51.478562,1,1,6,20,3,3,30,4,1,1,1,3
-0.37324,51.485108,3,2,4,9,3,3,30,1,1,1,1,3
-0.396435,51.443883,1,1,5,12,3,6,30,1,1,1,1,2
-0.40771,51.483783,2,1,6,21,3,3,50,4,1,2,1,3
-0.413731,51.480448,1,1,2,19,3,6,30,4,2,2,1,3
-0.348279,51.458411,2,2,5,15,6,6,30,1,1,1,1,3
-0.448118,51.447456,2,1,3,16,4,6,60,1,1,1,1,3
-0.371509,51.489221,2,2,3,18,3,6,30,1,1,1,1,3
-0.405526,51.472063,2,1,6,11,3,3,40,1,2,2,1,3
-0.404273,51.454331,2,2,6,19,3,6,30,5,2,2,1,3
-0.369678,51.45979,3,1,7,16,3,6,30,1,1,1,1,3
-0.336891,51.48262,3,3,3,16,3,3,40,1,1,1,1,3
-0.25066,51.492876,1,1,1,20,3,6,30,4,2,2,1,2
-0.350594,51.458084,2,3,4,15,6,6,30,1,1,1,1,3
-0.298829,51.491426,2,1,4,15,3,3,40,1,1,1,1,3
-0.347477,51.464695,3,1,3,16,6,6,30,1,1,1,1,2
-0.36192,51.467415,3,1,4,10,3,2,30,1,2,2,1,3
-0.26734,51.474689,2,1,4,12,3,3,40,1,1,2,1,3
-0.370707,51.483455,2,1,4,21,3,6,30,4,1,1,1,3
-0.375223,51.465802,1,1,2,4,3,6,30,4,2,2,1,3
-0.392167,51.434292,2,1,3,7,3,6,30,1,1,1,1,3
-0.404481,51.477265,2,1,4,13,3,3,30,1,1,1,1,3
-0.302432,51.491389,2,1,7,11,3,3,40,1,2,2,1,3
-0.409991,51.492717,2,1,4,21,3,3,40,4,1,1,1,3
-0.355318,51.47083,2,1,1,22,5,6,30,4,2,2,1,3
-0.412302,51.459386,3,1,1,12,3,3,30,1,1,1,1,3
-0.395047,51.475247,2,1,7,21,3,3,30,4,1,1,1,3
-0.349961,51.471654,2,1,4,16,3,6,30,1,1,1,1,3
-0.340977,51.453362,2,1,7,14,3,3,30,1,1,1,1,3
-0.402645,51.492707,2,1,2,5,6,6,30,4,2,2,1,3
-0.423423,51.437414,2,1,5,21,3,6,30,4,2,2,1,3
-0.401041,51.485041,2,1,2,18,5,6,30,1,1,1,1,2
-0.255164,51.495641,2,1,6,7,4,6,30,1,3,3,1,3
-0.362074,51.479198,2,1,6,14,3,3,40,1,1,1,1,3
-0.404354,51.489133,1,2,4,18,6,6,30,1,1,1,1,3
-0.411084,51.440575,1,2,1,7,6,6,30,1,1,1,1,3
-0.411553,51.447775,1,1,3,12,4,6,30,1,1,1,1,3
-0.370895,51.542807,2,1,3,16,6,6,30,1,1,1,1,2
-0.337035,51.482622,2,1,1,7,3,3,40,1,1,1,1,3
-0.365255,51.466743,1,1,4,15,3,6,30,1,2,2,1,3
-0.309111,51.489956,2,1,3,13,3,3,40,1,1,1,1,3
-0.30778,51.483103,2,1,4,19,3,6,30,4,1,1,1,3
-0.392907,51.474679,2,2,7,17,3,6,30,1,1,1,1,3
-0.245168,51.493333,3,1,6,14,3,6,30,1,1,1,1,3
-0.389063,51.440724,3,1,6,15,3,6,30,1,1,1,1,3
-0.40403,51.477798,2,1,7,17,3,6,30,1,1,1,1,3
-0.375387,51.477405,2,1,6,15,3,3,40,1,1,1,1,3
-0.415558,51.440186,3,1,6,12,3,6,30,1,1,1,1,3
-0.350252,51.471568,1,1,4,8,3,6,30,1,1,1,1,3
-0.24498,51.4945,2,1,4,15,3,6,30,1,1,1,1,3
-0.318464,51.486314,3,1,6,15,3,3,30,1,1,1,1,3
-0.421559,51.453936,2,1,5,8,6,6,30,1,1,1,1,3
-0.268736,51.491076,2,1,2,17,3,1,30,1,1,1,1,3
-0.401902,51.497463,2,3,3,13,5,6,30,1,1,1,1,3
-0.389207,51.440726,2,2,1,14,3,6,30,1,1,1,1,3
-0.393051,51.474681,2,1,1,18,3,6,30,1,1,1,1,3
-0.420546,51.466601,1,1,1,0,6,6,30,4,1,1,1,3
-0.370046,51.46564,2,1,2,0,6,6,30,4,1,1,1,3
-0.382121,51.437661,2,1,3,11,3,6,30,1,1,1,1,3
-0.433599,51.442767,2,1,1,5,5,6,40,1,1,1,1,3
-0.274376,51.486663,2,1,5,15,6,6,30,1,1,1,1,3
-0.379705,51.436818,1,1,2,8,3,3,30,1,1,1,1,3
-0.381795,51.471289,1,1,4,16,3,6,30,1,1,1,1,3
-0.419366,51.467395,3,2,5,18,3,3,30,1,1,1,1,3
-0.382366,51.479569,1,1,6,17,5,6,30,1,1,1,1,3
-0.372956,51.489061,2,1,7,12,6,6,30,1,1,1,1,3
-0.380742,51.484763,2,1,4,9,5,1,30,1,1,1,1,3
-0.367135,51.470546,1,1,2,16,3,6,30,1,1,1,1,3
-0.339619,51.474925,2,1,5,8,3,6,30,1,1,2,1,3
-0.406066,51.497879,2,1,6,11,5,6,30,1,1,1,1,3
-0.39561,51.475615,2,1,5,8,3,2,50,1,1,1,1,3
-0.278495,51.492029,2,1,6,9,3,6,30,1,2,2,1,2
-0.413023,51.480078,2,4,7,16,3,3,40,1,1,1,1,3
-0.384809,51.475646,2,1,2,18,5,6,30,1,2,2,1,3
-0.401731,51.494133,2,2,2,19,6,6,30,1,2,2,1,3
-0.395576,51.484787,2,1,6,8,5,6,30,1,2,2,1,3
-0.39172,51.487971,2,2,1,2,1,3,70,4,1,1,1,3
-0.281961,51.49181,2,1,5,9,3,1,30,1,1,1,1,3
-0.405169,51.474037,2,1,3,2,3,3,50,4,1,1,1,3
-0.26091,51.492309,1,1,5,12,3,6,30,1,2,2,1,2
-0.366181,51.481144,2,1,1,18,3,6,30,4,1,1,1,3
-0.378811,51.470168,2,1,4,8,3,6,30,1,1,1,1,3
-0.396573,51.489207,2,1,5,8,1,3,70,1,1,1,1,3
-0.256145,51.492598,3,1,2,9,3,6,30,1,1,1,1,3
-0.269751,51.483267,2,1,3,7,5,6,30,1,1,1,1,3
-0.255326,51.495194,2,1,7,16,4,6,30,1,1,1,1,3
-0.367437,51.462097,4,1,6,17,3,6,30,1,1,1,1,3
-0.286541,51.492596,2,4,6,6,3,3,40,1,1,1,1,3
-0.338159,51.459617,2,1,7,18,6,6,30,1,1,1,1,3
-0.395623,51.475255,2,1,3,16,3,1,30,1,1,1,1,3
-0.361766,51.467683,2,2,5,13,3,6,30,1,1,1,1,3
-0.401731,51.494133,2,1,2,18,6,3,30,1,2,2,1,3
-0.282838,51.491463,2,1,6,19,3,1,40,1,1,1,1,3
-0.310833,51.482338,1,1,4,9,3,6,30,1,1,1,1,3
-0.286511,51.489538,2,1,2,0,3,6,30,4,1,1,1,3
-0.348017,51.481608,2,1,6,6,3,6,30,1,1,1,1,2
-0.252604,51.48724,2,1,5,19,3,1,30,1,2,2,1,3
-0.393881,51.442859,2,2,4,18,3,6,30,1,1,2,1,3
-0.396288,51.443971,2,2,1,12,3,7,30,1,1,1,1,3
-0.362781,51.463471,2,1,6,15,4,6,30,1,1,1,1,3
-0.390008,51.430216,1,1,2,15,5,6,30,1,1,1,1,3
-0.339486,51.49048,2,1,2,18,4,6,30,1,1,1,1,3
-0.327434,51.47736,1,1,3,12,3,6,30,1,1,1,1,3
-0.326817,51.470607,3,1,5,19,6,6,30,1,1,1,1,3
-0.43785,51.444712,2,1,6,8,5,6,30,1,1,1,1,3
-0.428412,51.463919,2,1,6,21,3,3,50,4,1,1,1,3
-0.256145,51.492598,2,1,3,7,3,6,30,1,1,1,1,3
-0.347007,51.481684,2,1,6,17,3,6,30,1,1,1,1,3
-0.372629,51.477996,2,3,3,10,3,6,30,1,1,1,1,3
-0.360904,51.463624,2,1,2,17,6,6,30,1,1,1,1,3
-0.376838,51.436509,3,1,3,9,3,6,30,1,1,1,1,3
-0.372038,51.462251,2,1,3,19,6,6,30,1,1,1,1,3
-0.280086,51.491872,3,2,6,11,3,6,30,1,1,1,1,3
-0.382187,51.480556,1,1,5,6,5,6,30,1,1,1,1,2
-0.327947,51.483033,2,1,7,11,3,3,40,1,1,1,1,3
-0.373675,51.464791,1,1,6,8,6,6,30,1,1,1,1,3
-0.364012,51.465286,2,1,4,1,3,6,30,4,1,1,1,3
-0.361025,51.464256,1,2,7,1,6,6,30,4,1,1,1,3
-0.3731,51.485017,2,1,5,15,3,6,30,1,1,1,1,3
-0.300132,51.491265,2,2,4,8,1,3,40,1,1,1,1,3
-0.40939,51.456199,2,1,6,12,3,6,30,1,1,1,1,3
-0.364843,51.466197,2,1,2,10,3,6,30,1,1,1,1,3
-0.372716,51.439149,2,1,6,13,3,3,40,1,1,1,1,3
-0.345746,51.47672,3,1,2,11,6,6,30,1,1,1,1,3
-0.375536,51.46104,2,2,4,23,3,6,30,4,1,1,1,3
-0.269272,51.484519,1,1,3,10,5,6,30,1,1,1,1,2
-0.410503,51.457293,2,1,6,19,3,6,30,4,1,1,1,3
-0.339909,51.466926,2,3,4,19,5,6,30,1,1,1,1,3
-0.302864,51.491395,2,1,4,8,1,3,40,1,1,1,1,3
-0.398761,51.476108,2,1,6,11,3,3,40,1,1,1,1,2
-0.41155,51.447865,1,1,3,8,4,6,30,1,1,1,1,3
-0.411042,51.474926,1,1,5,15,6,6,30,1,1,1,1,3
-0.291925,51.491146,2,1,5,20,5,6,30,1,1,1,1,3
-0.388712,51.434335,2,1,3,18,6,6,30,1,1,1,1,3
-0.34499,51.473742,2,1,5,23,3,3,30,4,1,1,1,3
-0.39919,51.476203,2,1,7,14,3,6,30,1,1,1,1,3
-0.444335,51.452891,1,1,1,21,3,3,40,1,1,1,1,3
-0.351583,51.462594,2,3,4,15,6,6,30,1,1,1,1,3
-0.331537,51.46357,2,1,7,18,3,6,30,1,1,1,1,3
-0.406146,51.470813,2,1,3,14,3,6,30,1,1,1,1,3
-0.408404,51.447283,2,1,4,12,4,6,30,1,2,2,1,3
-0.385777,51.472692,2,1,6,16,3,6,30,1,1,1,1,3
-0.327872,51.477186,2,1,2,13,3,6,30,1,1,1,1,3
-0.298685,51.491424,4,1,2,11,1,3,40,1,1,1,1,3
-0.390946,51.473123,2,1,7,13,6,6,30,1,1,1,1,3
-0.417386,51.449743,2,1,3,17,4,6,30,1,1,1,1,3
-0.407703,51.483963,2,1,2,8,3,3,30,1,1,1,1,3
-0.373791,51.481789,1,1,7,11,3,6,30,1,1,1,1,3
-0.397331,51.475818,2,1,3,17,3,3,30,1,1,1,1,3
-0.363424,51.477688,2,1,6,17,3,6,30,1,1,1,1,3
-0.410359,51.457291,2,1,5,16,3,6,30,1,1,1,1,3
-0.409127,51.447203,2,1,5,0,3,6,30,4,1,1,1,3
-0.270107,51.492895,2,1,5,19,3,6,30,1,1,1,1,2
-0.410855,51.492728,2,1,6,6,3,1,30,1,1,1,1,3
-0.407,51.450411,1,3,5,16,3,6,30,1,1,2,1,3
-0.314606,51.481583,1,1,5,11,3,6,30,1,1,1,1,3
-0.417282,51.465208,1,1,2,2,5,6,30,4,1,1,1,3
-0.413888,51.4925,5,3,3,18,1,3,60,1,1,1,1,3
-0.282076,51.496398,3,2,7,17,3,3,40,1,1,1,1,3
-0.364702,51.466105,1,1,7,14,3,2,30,1,1,1,1,2
-0.413574,51.455896,2,1,6,15,6,6,30,1,2,2,1,3
-0.447497,51.448797,2,1,2,20,3,3,30,1,1,1,1,3
-0.416588,51.481116,1,1,6,0,3,3,40,4,1,1,1,3
-0.308939,51.48294,2,1,6,11,3,6,30,1,1,1,1,3
-0.367266,51.470907,2,2,3,14,3,6,30,1,1,1,1,3
-0.395858,51.460331,3,1,2,16,3,6,30,1,1,1,1,3
-0.406146,51.470813,2,1,7,17,3,6,30,1,1,1,1,3
-0.407488,51.469482,2,1,6,5,3,6,30,1,1,1,1,3
-0.372904,51.486453,2,1,6,18,3,6,30,1,1,1,1,3
-0.268974,51.484785,2,1,2,8,5,6,30,1,1,1,1,2
-0.390308,51.42986,2,1,6,10,6,1,30,1,1,1,1,3
-0.366122,51.466665,1,1,3,20,3,6,30,1,1,2,1,3
-0.403467,51.477431,1,2,1,23,3,3,50,4,1,1,1,2
-0.38015,51.481158,2,1,6,14,6,6,30,1,1,1,1,3
-0.407682,51.447363,2,2,2,20,4,6,30,1,1,1,1,3
-0.364676,51.466824,1,1,5,16,3,6,30,1,1,2,1,3
-0.345873,51.473215,2,1,5,19,3,6,30,4,1,2,1,3
-0.406206,51.452559,2,1,6,13,3,6,30,1,1,1,1,3
-0.252317,51.487235,2,1,4,6,3,1,40,1,1,1,1,3
-0.366845,51.462538,2,1,5,16,3,6,30,1,1,1,1,3
-0.324315,51.49566,1,1,4,16,3,6,30,1,2,2,1,3
-0.331128,51.470848,2,1,5,23,3,6,30,4,1,1,1,3
-0.299187,51.485676,1,1,7,4,3,6,30,1,1,1,1,3
-0.415319,51.492789,5,3,2,19,1,3,70,1,1,1,1,3
-0.409533,51.456201,2,1,4,12,6,6,30,1,1,1,1,3
-0.26023,51.479889,3,3,6,12,3,6,30,1,1,1,1,3
-0.389843,51.483989,2,2,4,9,5,6,30,1,1,1,1,3
-0.300851,51.491276,3,2,3,7,1,3,40,1,1,1,1,3
-0.300694,51.487766,2,3,6,15,4,6,30,1,1,1,1,3
-0.406492,51.498065,2,1,6,16,5,6,30,1,1,1,1,3
-0.288416,51.492534,3,1,4,7,1,3,40,1,1,1,1,3
-0.382018,51.481273,3,1,1,20,5,6,30,1,1,1,1,3
-0.369825,51.459702,3,1,4,17,3,6,30,1,1,1,1,3
-0.399977,51.44546,2,1,4,13,3,6,30,1,1,1,1,3
-0.37567,51.461312,2,1,2,6,3,6,30,1,1,1,1,3
-0.39541,51.464911,1,1,6,19,6,6,30,1,1,1,1,3
-0.26023,51.479889,2,1,5,20,3,6,30,4,1,1,1,3
-0.328893,51.476841,1,1,7,19,6,6,30,4,1,1,1,3
-0.26551,51.492557,2,1,1,17,3,6,30,1,1,1,1,3
-0.414076,51.441425,1,1,3,15,3,6,30,1,1,1,1,3
-0.387116,51.487818,5,1,5,9,1,3,60,1,1,1,1,3
-0.458762,51.456139,2,1,2,10,5,6,30,1,1,1,1,3
-0.270006,51.487947,4,3,6,17,3,3,30,1,1,1,1,3
-0.413188,51.442132,2,1,6,19,3,6,30,1,1,1,1,3
-0.359269,51.47709,2,1,7,13,4,6,30,1,1,1,1,2
-0.40433,51.477442,2,1,2,15,3,3,40,1,1,1,1,3
-0.418495,51.44679,2,2,7,19,6,6,30,1,1,1,1,3
-0.378558,51.465129,2,1,7,19,3,6,30,1,1,1,1,3
-0.282244,51.495771,2,1,5,9,3,6,30,1,1,1,1,3
-0.40771,51.483783,2,1,3,21,3,3,50,4,1,1,1,3
-0.401918,51.451691,2,1,3,18,6,6,30,1,1,1,1,2
-0.374206,51.466058,2,1,3,18,3,6,30,1,1,1,1,3
-0.306781,51.490642,2,2,3,8,1,3,40,1,1,1,1,3
-0.356937,51.469864,2,1,1,22,3,6,30,4,1,1,1,3
-0.336747,51.482618,2,1,3,10,3,3,40,1,1,1,1,2
-0.422276,51.466535,2,2,5,12,5,6,30,1,1,1,1,3
-0.365618,51.480776,1,1,6,8,3,6,30,1,1,2,1,3
-0.268671,51.492783,3,1,7,17,3,6,30,1,1,1,1,3
-0.326932,51.483198,2,2,6,0,3,3,40,4,1,1,1,3
-0.258311,51.49245,3,2,5,10,3,6,30,1,1,1,1,3
-0.357517,51.473739,2,2,1,20,5,6,30,1,1,1,1,3
-0.323649,51.478475,3,1,7,23,3,6,30,4,1,1,1,3
-0.426009,51.454265,1,1,7,18,3,6,30,1,1,1,1,3
-0.38267,51.479124,2,1,7,11,5,6,30,1,1,1,1,3
-0.289568,51.488684,1,1,4,20,6,6,30,1,2,2,1,3
-0.443861,51.449917,1,1,2,11,3,6,30,1,1,1,1,3
-0.413159,51.49276,1,2,3,10,1,3,70,1,1,1,1,2
-0.410215,51.457289,1,2,6,8,3,3,30,1,1,1,1,2
-0.310686,51.482425,3,1,3,21,3,6,30,4,1,1,1,3
-0.351964,51.475999,2,1,2,22,4,6,30,4,1,1,1,3
-0.384377,51.48787,1,1,4,20,1,3,60,1,1,1,1,3
-0.412594,51.442664,2,3,2,13,3,3,30,1,1,1,1,3
-0.405889,51.478183,2,1,3,19,3,3,30,1,1,1,1,3
-0.308212,51.483109,2,1,6,13,3,6,30,1,1,1,1,3
-0.277984,51.490313,2,1,2,16,3,6,30,1,1,1,1,3
-0.246141,51.498024,2,1,4,18,4,6,30,1,1,1,1,3
-0.263381,51.491716,2,1,4,16,3,6,30,1,1,1,1,3
-0.384355,51.47627,2,1,2,11,3,3,40,1,1,1,1,3
-0.38013,51.437004,2,1,7,15,3,3,30,1,1,2,1,3
-0.395437,51.443599,2,1,3,17,3,6,30,1,1,1,1,3
-0.384358,51.47618,2,1,2,11,5,6,30,1,1,1,1,3
-0.281961,51.49181,2,1,6,8,3,6,40,1,1,1,1,3
-0.376129,51.488925,2,1,6,5,1,3,70,1,2,2,1,3
-0.284532,51.492387,1,1,6,7,1,3,40,1,2,2,1,2
-0.26023,51.479889,2,1,6,11,3,6,30,1,1,1,1,2
-0.41088,51.4796,2,2,6,11,3,3,40,1,1,2,1,2
-0.327073,51.48329,3,1,4,13,4,6,40,1,1,1,1,3
-0.394187,51.475146,3,1,4,17,3,3,30,1,1,1,1,3
-0.365201,51.464224,2,1,4,17,3,6,30,1,1,1,1,2
-0.372783,51.477728,3,1,5,17,3,3,40,1,1,1,1,3
-0.337885,51.475081,2,2,1,22,3,6,30,4,1,1,1,3
-0.376631,51.478861,2,1,1,11,6,6,30,1,1,1,1,3
-0.405673,51.471975,2,2,7,5,3,3,50,1,1,1,1,2
-0.413694,51.460754,2,2,2,15,3,6,40,1,1,1,1,3
-0.304029,51.491052,2,1,6,18,4,6,30,1,1,1,1,3
-0.373106,51.484837,2,1,3,16,3,6,30,1,1,1,1,3
-0.370868,51.458727,4,1,5,17,3,6,30,1,1,1,1,3
-0.404043,51.477439,2,1,2,6,3,1,40,1,2,2,1,3
-0.291918,51.491326,2,2,5,20,3,6,30,4,1,1,1,3
-0.409928,51.457285,2,1,7,18,3,3,30,1,1,1,1,3
-0.425797,51.456241,1,1,7,12,6,6,30,1,1,1,1,3
-0.429205,51.453409,2,1,5,16,3,6,30,1,1,1,1,3
-0.347534,51.47108,1,1,1,19,6,6,30,1,1,1,1,3
-0.389907,51.474008,2,2,6,15,3,6,30,1,1,1,1,3
-0.286799,51.489543,3,2,4,15,3,6,30,1,1,1,1,3
-0.395437,51.443599,2,1,2,18,3,6,30,1,1,1,1,3
-0.443714,51.450005,2,1,6,11,3,6,30,1,1,1,1,3
-0.401618,51.497369,2,2,7,8,5,6,30,1,1,1,1,3
-0.38057,51.44897,2,1,1,19,3,6,30,1,1,1,1,3
-0.40403,51.477798,2,1,4,16,3,1,50,1,1,1,1,3
-0.404252,51.446687,1,1,7,13,4,6,30,1,1,1,1,3
-0.386401,51.483582,2,1,4,11,5,1,30,1,1,1,1,3
-0.372549,51.480243,2,1,3,23,3,6,30,4,1,1,1,3
-0.420821,51.466965,3,1,3,8,3,3,40,1,1,1,1,3
-0.412879,51.480076,1,1,5,13,3,3,40,1,1,1,1,2
